,country,description,id_,keywords,is_shoppable,language,name,slug,video_url,is_licensed_video,is_community,thumbnail_url,inspired_by,linked_recipes,tags,cook_time,prep_time,total_time,ratings_negative,ratings_positive,score,protein,fat,calories,sugar,carbohydrates,fiber
4675,US,,4539,", caesar, croutons, diet, dressing, exercise, high protein, kale, keto, low carb, salad, savory, shrimp, tasty",True,eng,Shrimp Kale Caesar Salad,shrimp-kale-caesar-salad,https://vid.tasty.co/output/114604/landscape_480/1541617345,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/187726.jpg,,,"3801552,8091920,8091917,188967,1247790,1280501,1280503,65838,65859,1280500,1280510,64489,64466",0,0,0,12,92,89.0,40.0,57.0,842.0,12.0,53.0,18.0
4676,US,"Want another meat-free alternative to add to your meal prep rotation? This quick and easy “chorizo” is the perfect addition to omelets, tacos, and burrito bowls. It might just give classic pork chorizo a run for its money.",6045,", burrito bowls, chorizo recipes, how to make vegan chorizo, meatless meals, omelets, tasty, tastysinglerecipe, vegan breakfast, vegan tacos, vegetarian breakfast recipes",True,eng,Vegan Chorizo,vegan-chorizo,https://vid.tasty.co/output/160342/landscape_480/1581620068,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/255320.jpg,,,"64469,64468,64463,8091748,8091747,64472,8091920,64505,188967,64489,1247788,1247787,65848,65842",20,10,30,10,100,91.0,10.0,19.0,312.0,6.0,27.0,8.0
4677,US,"Sweet mango chutney and sautéed onion and tomatoes take this grilled cheese sandwich to new heights with this unique South African twist. It’s buttery, cheesy, gooey, and absolutely delicious.",7015,,True,eng,South African-Style Grilled Cheese (Braaibroodjie),south-african-style-grilled-cheese-braaibroodjie,,False,False,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/4d0f6e750d8544e19676c6afa420fb40.jpeg,,,"64469,8091748,8091747,64472,8091917,6953015,65859,64471,64489,64484,64444,65848,3801553,64481,1247788,4767341,64505,64462,64488",20,10,25,9,100,92.0,36.0,66.0,828.0,12.0,23.0,2.0
4678,US,,2847,,True,eng,Chicken Salad Sliders,chicken-salad-sliders,https://vid.tasty.co/output/56760/low_1508287730.m3u8,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/55b1a5c4d7ec4cc582da6be55c2701db/BFV31032Siders2Ways_FBfinal.jpg,"{'host': 'foodnetwork.com', 'url': 'http://www.foodnetwork.com/recipes/food-network-kitchen/chicken-salad-recipe-2011682'}",,"8091918,8091917,64503,1247788,1280510,1280507,1280508,1247785,1247794,65851,64501,64489,64488,64444",0,0,0,16,94,86.0,29.0,22.0,412.0,3.0,20.0,1.0
4679,ZZ,,2216,"back to school, back-to-school, buzzfeed, delicious, easy, kid approved, kid friendly, lunch, lunch ideas, lunch prep, parenting, parenting hack, tasty, tasty junior",True,und,Chicken Marinara,chicken-marinara,https://vid.tasty.co/output/46650/mp4_640x640/1502234080,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/9c67b1c4e32240a79d6360d49919720e/BFV24144_4BackToSchoolLunches_FB1080SQ.jpg,,,"64463,8091920,64489,64471,64488",0,0,0,7,88,93.0,24.0,5.0,629.0,49.0,126.0,12.0
4680,ZZ,,1215,", beach body, beans, bell pepper, black beans, bod, body, bowl, breakfasts, brown rice, chicken, chipotle lime, dinner, fajita, garlic, healthy, lunches, meal prep, meal-prep, one-pan, onion, pan, rice, soy, summer, summer bod, teriyaki, veggie",True,eng,One-pan Chicken And Veggie Meal Prep 2 Ways,one-pan-chicken-and-veggie-meal-prep-2-ways,https://vid.tasty.co/output/33305/mp4_640x640/1496430934,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/4382f1578184461cbf72f4f8d0786a2a/FINAL_FB_06.jpg,,,"64463,8091920,8091917,1280501,1280503,1280506,1247775,1280500,1247791,1247793,1247790,1247794,1247780,65855,64466,64457,65410,64505,64492,64489,65853,64471,64454,65846",0,0,0,8,98,93.0,56.0,41.0,1802.0,98.0,310.0,21.0
4681,US,,3579,,True,eng,Quinoa Fruit Salad,quinoa-fruit-salad,https://vid.tasty.co/output/82490/landscape_480/1520285439,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/5e80a2daaaa2496b92031dfdfdbd3d2e/fb.jpg,"{'host': 'emilieeats.com', 'url': 'https://www.emilieeats.com/5-vegan-mason-jar-salad-recipes/'}",,"64469,64468,64463,8091920,8091919,64484,64505,64489,1280506,1247794,1247785,1247786,65853,64471,64466",0,0,0,9,98,92.0,10.0,3.0,505.0,60.0,114.0,14.0
4682,ZZ,,2067,"chicken, dinner, easy, fast, lemon, lunch, meal prep, pesto, quick, salmon",True,eng,Chicken and Salmon Meal Prep,chicken-and-salmon-meal-prep,https://vid.tasty.co/output/31521/mp4_640x640/1494866709,False,False,https://img.buzzfeed.com/video-api-prod/assets/7cbe98d4c12d4800bdfa6c5804ff6924/BFV20322_ChickenAndSalmonMealPrep_ThumbA.jpg,,,"64463,8091918,64467,1247788,1247791,1280508,1280507,1247785,1280503,1280501,1247775,1280500,1247780,1247790,64505,64492,64489,65853,64471,64462,64466,64444,65846",0,0,0,6,98,95.0,21.0,17.0,282.0,4.0,11.0,3.0
4683,GB,,1826,"bbq, beef, chicken, how to, prawn, summer, tasty, veggie, veggietarean",True,eng,Prawn And Asparagus Skewers,prawn-and-asparagus-skewers,https://vid.tasty.co/output/33287/mp4_640x640/1496421807,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/58821.jpg,,,"8091756,3801552,8091916,64467,64489,1247785,1280503,1247790,1247774,64510,64471,64465,64459,64503,64504,64466",0,0,0,4,97,97.0,8.0,6.0,96.0,0.0,2.0,0.0
4684,US,"Sloppy Joes too sloppy for you? Cut out the mess by making these sloppy joes on a stick. They are easy to assemble and the filling can be customized with your favorite additions. Make a large batch to serve at a party, or freeze for up to 1 week and reheat quickly for an after-school snack.",5451,"appetizers, crow pleaser, date night, family meal, kids meal, sloppy joe recipe, tasty",True,eng,Sloppy Joe On A Stick,sloppy-joe-on-a-stick,https://vid.tasty.co/output/135280/landscape_480/1559853339,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/219951.jpg,,,"8091748,8091918,1247780,1280500,64484,64490,1280506,64492,64501,65846,1280508,1247788,64444,1280507,64489",25,20,60,6,97,95.0,13.0,28.0,422.0,2.0,27.0,0.0
4685,US,,3322,,True,eng,Teriyaki Chicken Cauliflower Rice Bowl,teriyaki-chicken-cauliflower-rice-bowl,https://vid.tasty.co/output/72244/landscape_480/1515634398,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/129547.jpg,,,"64463,8091920,8091917,64505,1280503,64500,188967,1280501,1247790,1247787,1247786,1280510,65859,65842,64489,65849,64454,1247785,1247794,64466",0,0,0,15,91,86.0,63.0,22.0,644.0,21.0,55.0,20.0
4686,US,,2988,,True,eng,Jackfruit Tacos,jackfruit-tacos,https://vid.tasty.co/output/60252/low_1509996185.m3u8,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/bb043f50645b47e4b34f5a82602f5aeb/MeatlessTacos5WaysFBFINAL.jpg,"{'host': 'itdoesnttastelikechicken.com', 'url': 'https://itdoesnttastelikechicken.com/6-ingredient-pulled-jackfruit/'}",,"64469,64468,64463,1280510,1280501,1280503,1247780,1280500,65410,64457,64505,64492,65859,64504,64489,1247786,1247788,1247775,64444,65848,65840,64465,65846,64466",0,0,0,5,92,95.0,1.0,19.0,467.0,22.0,71.0,2.0
4687,ZZ,,2199,"9 ways, almond butter, apple, avocado, bananas, breakfast, cantaloupe, chickpeas, cinnamon, coconut, eggs  , feta, goodful, healthy, honey, peanut butter, prosciutto, raspberries, ricotta, smoked salmon, toasts, turkey bacon",True,und,Avocado And Roasted Chickpea Toast,avocado-and-roasted-chickpea-toast,https://vid.tasty.co/output/45881/mp4_640x640/1501691049,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/eb349032f3a34e4eae6faa0dfd9ea189/BFV23736_Breakfast_Toasts_9_Ways-FB1080.jpg,,,"64469,64468,64463,64470,8091920,8091918,64489,64484,64471,64466,64444",0,0,0,4,92,96.0,6.0,12.0,213.0,2.0,21.0,8.0
4688,US,,4646,,True,eng,Corn And Zucchini Cakes,corn-and-zucchini-cakes,https://vid.tasty.co/output/119172/landscape_480/1544558806,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/a35d3c91aeb2430ba755d03d4e95dc5d/HealthyHolidayLeftoversFBFINALmp4.jpg,,,"64469,8091918,64471,65852,64489,1280500,1247775,1247788,1280510,1247785,64473,64492,64479,1280508,1280503,1280501,1247769,1280507,65846",0,0,0,18,92,84.0,6.0,7.0,286.0,3.0,47.0,3.0
4689,US,,5643,,True,eng,Banh Mi Meatball Sandwich,banh-mi-meatball-sandwich,https://vid.tasty.co/output/45062/mp4_640x640/1501101449,False,False,https://img.buzzfeed.com/video-api-prod/assets/48fc387bc3cf436b84f204d01fd29dfc/BFV8431_Vietnamese-Style_Banh_Mi_Meatball_Thumb.jpg,,,"64463,8091917,64503,64505,65859,1247788,1247785,1280508,1280507,1280503,1280501,64471,65848,64489,1247775,1280500,1247780,1247790,1280510",0,0,0,5,91,95.0,30.0,26.0,423.0,13.0,17.0,1.0
4690,US,,4714,"date night meal, dinner, easy lunch, healthy recipe, how to cook, kroger, new year meal, quick, quick dinner, salad dressing, salad recipe, spinach salad, superfood, tasty, vegetarian, veggie packed, vitamin packed",True,eng,Seared Shrimp And Avocado Salad,seared-shrimp-and-avocado-salad,https://vid.tasty.co/output/122662/landscape_480/1547579840,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/200824.jpg,,,"3801552,64463,8091920,1280503,1280507,1280513,1280510,1247785,1247790,1280506,1247793,65859,64465,64489,1280508,1247787,1280501,65848",0,0,0,8,89,92.0,22.0,51.0,685.0,10.0,35.0,6.0
4691,US,"Choose your own dinner adventure with this beef bulgogi! While the beef marinates, whip up pickled daikon radish and gochujang mayo for some added crunch and creamy spice. The beef is cooked in an Instant Pot until it’s super tender, then broiled for that signature char. How you serve the beef is up to you--we like it in lettuce wraps or over rice. Don’t forget to include plenty of toppings!",6046,"beef bulgogi, creamy and crunchy foods, easy beef recipes, food for a dinner party, fun meals to learn, gochujang mayo, instant pot ideas, kimchi foods, low carb options, pickled daikon, sesame seeds, tasty, tastysinglerecipe",True,eng,Instant Pot Beef Bulgogi,instant-pot-beef-bulgogi,https://vid.tasty.co/output/160268/landscape_480/1581551464,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/255184.jpg,,,"64463,8091917,64455,1247788,188967,64489,1247775,1280500,65846,4767336,1247784,1247790,1280510",40,25,185,20,89,82.0,76.0,70.0,1105.0,36.0,45.0,3.0
4692,ZZ,,1472,"cute, easy, kids, lunch, pasta, prep, sandwich, school",True,eng,PB&J Triangles,pb-j-triangles,https://vid.tasty.co/output/23479/mp4_640x640/1486600260,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/b7e9f7da08094e5e832bd834bc9e6bb2/lunchprep-final.jpg,,,"64469,64470,1247791,1280501,1280503,65853,64489,64471",0,0,0,13,90,88.0,12.0,23.0,556.0,20.0,74.0,3.0
4693,US,,3966,", filipino, filipino food, fried pig, fried pork, jeepney, lechon, maharlika, noodles, pancit, phillippines, pig, pork, pork stir fry, pork stir-fried noodles, stir fry, stir-fried noodles, stir-fried pork, stir-fry, stir-fry noodles, suckling pig",True,eng,Pancit Lechon,pancit-lechon,https://vid.tasty.co/output/96516/landscape_480/1527723411,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/160062.jpg,,,"64463,8091917,3802077,65849,1280508,1280504,1280510,1247785,1280507,1280503,1280501,1280500,64462,1280506,65851,65846,1247790,1247794,64489,188967,65859,64504",0,0,0,7,85,93.0,31.0,29.0,835.0,8.0,106.0,3.0
4694,US,"Have a craving for your favorite fast food taco but want to try it at home? This homemade Doritos Locos Taco recipe is perfect for you. Ground Doritos make a perfect cheesy taco shell, while the well-seasoned meat mixture closely replicates the original. Serve this up for a few guests and see if they think homemade is better than fast food.",6631,,True,eng,Homemade Doritos Locos Tacos,homemade-doritos-locos-tacos,https://vid.tasty.co/output/161937/landscape_480/1583459293,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/257669.jpg,,,"8091748,8091747,8091918,1247784,1280510,1247780,64505,64457,64489,65859,65848",30,10,40,13,85,87.0,15.0,29.0,451.0,1.0,33.0,2.0
4695,US,,3480,"tasty, tasty_vegetarian",True,eng,Roasted Veggie And White Bean Salad,roasted-veggie-and-white-bean-salad,https://vid.tasty.co/output/77854/landscape_480/1518205781,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/136216.jpg,,,"64469,64463,8091920,65848,64444,1247775,1247786,1280501,1280503,1280510,1247788,1247790,1280500,1247793,64489,64466,64492,64505",0,0,0,10,78,89.0,22.0,48.0,473.0,9.0,53.0,15.0
4696,US,,2879,,True,eng,Healthier Instant Noodles,healthier-instant-noodles,https://vid.tasty.co/output/57773/mp4_640x640/1508773504,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/5102055826d94ed1ba445860e9d7c640/BFV30901_HealthierDorm-FriendlyMeals_FB.jpg,,,"64469,64468,64463,8091920,1280506,1280507,1280508,64505,64489,64471,64466,64444",0,0,0,12,82,88.0,18.0,88.0,1533.0,15.0,162.0,6.0
4697,US,,4125,"chilled soup, coozoodles, crunchy tuna wrap, cucumber avocado soup, easy, gazpacho, lettuce wraps, no cook, no fuss, no heat, pesto, pesto zoodles, summertime, zucchini linguine",True,eng,Chilled Cucumber Avocado Soup,chilled-cucumber-avocado-soup,https://vid.tasty.co/output/100410/hls24_1530231269.m3u8,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/206032bd89a74f8da93636076d0f4a7a/BFV44999_4EasyNo-CookDinners_FB.jpg,"{'host': 'marthastewart.com', 'url': 'https://www.marthastewart.com/1050317/chilled-avocado-cucumber-soup'}",,"64469,8091920,6718869,64489,1247788,64510,64466,1280508,64505,64509,64488,1280506,64471,65842,1280507,65838",0,0,0,34,86,72.0,16.0,53.0,797.0,27.0,62.0,12.0
4698,US,,2061,,True,eng,Homemade Alphabet Soup,homemade-alphabet-soup,https://vid.tasty.co/output/30740/mp4_640x640/1493761753,False,False,https://img.buzzfeed.com/video-api-prod/assets/21e8ac1dca014663889c8419e647fad8/FBB.jpg,"{'host': 'chocolatecoveredkatie.com', 'url': 'http://chocolatecoveredkatie.com/2017/04/17/homemade-spaghetti-os/'}",,"8091918,1280507,1247794,1280506,1280503,1280501,1247790,1280500,1280508,1247788,1280510,1247785,65855,64488,64444,64505,65859,64489,64471,64466,65848,65838",0,0,0,12,77,87.0,23.0,18.0,353.0,5.0,21.0,2.0
4699,US,,4951,"8th and lake, black rice, black rice sushi, easy sushi, healthy sushi, homemade sushi, marie reginato, no fish, no fish sushi, sushi, sushi recipe, sushi rolls, tasty, tasty_vegetarian, tropical, tropical sushi, vegan, vegan sushi, vegetarian sushi",True,eng,Vegan Black Rice Sushi Rolls,vegan-black-rice-sushi-rolls,https://vid.tasty.co/output/130682/landscape_480/1556066591,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/213257.jpg,,,"64469,64468,64463,8091920,1280507,1247785,1247793,1280506,1280501,1280503,1280508,64489,64488,64466,1280510,1247790,65848,64471",0,0,0,28,82,75.0,10.0,25.0,383.0,13.0,32.0,5.0
4700,US,,4757,"aquarius, aries, astrology, avocado spread, avocado toast recipe, breakfast, cancer, capricorn, easy meal, gemini, leo, libra, pisces, protein packed, sagittarius, scorpio, snack, taurus, virgo",True,eng,Two-Faced Avocado Toast (Gemini),two-faced-avocado-toast-gemini,https://vid.tasty.co/output/124411/landscape_480/1549495745,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/7b5e1e42f099407f9bbe911902dec032/FB_Astrology.jpg,,,"64469,64463,8091920,8091918,64467,64489,64466,64471",0,0,0,8,83,92.0,10.0,17.0,230.0,1.0,9.0,5.0
4701,US,,5914,,True,eng,Vegan Broccoli And Cheddar Soup,vegan-broccoli-and-cheddar-soup,https://vid.tasty.co/output/153060/landscape_480/1574874758,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/0a397e2015be45d6826bda84f297470b/fb.jpg,,,"64469,64468,64463,8091920,8091917,64508,64511,64505,64489,65859,1247775,1247786,1247788,1280508,1280506,1247785,1280507,1280503,1280501,65848,65851,64466,65838",0,0,0,16,80,84.0,36.0,47.0,1391.0,25.0,199.0,9.0
4702,US,"Leftover holiday ham and turkey come together in this reinvented Cuban classic. Marinated in an easy-to-make mojo, turkey replaces the traditional roast pork, but pairs perfectly with sweet ham, Swiss cheese, tangy pickles, and zesty mustard. Bake a batch on a sheet pan for an instant party hit!",6036,,True,eng,Leftover Ham Sheet Pan Cubanos,leftover-ham-sheet-pan-cubanos,https://vid.tasty.co/output/156790/landscape_480/1578420589,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/249728.jpg,,,"8091748,8091747,8091920,8091917,65846,64489,1247775,1280500,1280503,1280501",20,25,45,10,80,89.0,34.0,34.0,893.0,77.0,110.0,5.0
4703,US,,3838,,True,eng,Easy Sushi Sandwiches,easy-sushi-sandwiches,https://vid.tasty.co/output/93391/landscape_480/1525904179,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/155344.jpg,,,"3801552,64488,65852,64505,64489,188967,1247786,1247785,1280503,1247793,65851,1247790,1280500,1280510,1280507,1280514,1280508,65848,1280506,1280501,64471,65845",0,0,0,15,79,85.0,13.0,14.0,338.0,19.0,41.0,2.0
4704,ZZ,,2214,"back to school, back-to-school, buzzfeed, delicious, easy, kid approved, kid friendly, lunch, lunch ideas, lunch prep, parenting, parenting hack, tasty, tasty junior",True,und,Turkey & Cream Cheese Pinwheels,turkey-cream-cheese-pinwheels,https://vid.tasty.co/output/46650/mp4_640x640/1502234080,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/3708ac489c394a189ad1958be7b1d05c/BFV24144_4BackToSchoolLunches_FB1080SQ.jpg,,,"64471,64489,64488",0,0,0,9,78,90.0,9.0,20.0,587.0,56.0,94.0,4.0
4705,US,"Tasty producer, Katie Aubin, figured out how to make In-N-Out secret sauce at home. It’s sweet, salty, a little zesty and the perfect condiment for any burger.",7232,,True,eng,In-N-Out Copycat Sauce,in-n-out-copycat-sauce,https://vid.tasty.co/output/197789/hls24_1616780182.m3u8,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/62413c597d9640a6b57470f795fa8b53/Final.jpg,,,"8091756,64469,64463,8091748,8091747,8091744,64472,64470,1247793,1280510,64489,64471,64444",0,2,5,6,74,93.0,1.0,88.0,883.0,18.0,22.0,0.0
4706,US,,5911,,True,eng,Roasted Tomato Basil Soup,roasted-tomato-basil-soup,https://vid.tasty.co/output/153060/landscape_480/1574874758,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/1066498da2094ab78e933d142efb198e/fb.jpg,,,"64469,64468,64463,8091920,8091917,64505,64489,65859,1247775,1247794,1280508,1280506,1247785,1280507,1280503,1280501,65851,65848,64462",0,0,0,8,76,91.0,35.0,55.0,1477.0,31.0,204.0,9.0
4707,US,"There’s nothing more comforting than a warm bowl of chili! Whip up a batch for game day, or freeze the leftovers for an easy future dinner. Our recipe comes together in just 45 minutes, but doesn’t skimp on that long-simmered flavor. Whatever you do, don’t forget the toppings! Our favorites are sour cream, shredded cheese, and scallions.",7342,,True,eng,Turkey Chili,turkey-chili,https://vid.tasty.co/output/202770/landscape_480/1620865522,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/321703.jpg,,,"8091748,8091747,64504,64501,64489,1247786,1247788,65848,64462",35,10,45,4,76,95.0,16.0,27.0,442.0,7.0,31.0,3.0
4708,US,,2894,,True,eng,Bacon-wrapped Jalapeño Popper Dogs,bacon-wrapped-jalapeno-popper-dogs,https://vid.tasty.co/output/57211/mp4_640x640/1508446019,False,False,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/108271.jpg,,,"8091917,65852,1247790,1280503,1280501,1247785,1280508,1247794,1280507,1280510,65856,64504,64501,64489,64494,64444",0,0,0,10,79,89.0,48.0,71.0,980.0,12.0,35.0,1.0
